,director,director_id
25041,Zalman King,25041
25042,David Lynch,25042
25043,Francesco Nuti,25043
25044,David Wicht,25044
25045,Mark Woods,25045
25046,Nicolas Roeg,25046
25047,John Boskovich,25047
25048,Anthony Chan,25048
25049,Gordon Chan,25049
25050,Woo-Ping Yuen,25050
25051,Yuen Chor,25051
25052,Philip Chan,25052
25053,Harry Bromley Davenport,25053
25054,Ka-Yan Leung,25054
25055,Yen-Ping Chu,25055
25056,María Luisa Bemberg,25056
25057,Shin'ya Tsukamoto,25057
25058,Geoff Murphy,25058
25059,Kent Cheng,25059
25060,Akira Kurosawa,25060
25061,Tung Cho 'Joe' Cheung,25061
25062,Vitali Kanevsky,25062
25063,Sam Pillsbury,25063
25064,Sammo Kam-Bo Hung,25064
25065,Jimmy Heung,25065
25066,Phillip Ko,25066
25067,Robert Enrico,25067
25068,John Woo,25068
25069,Carlos Saura,25069
25070,Pedro Almodóvar,25070
25071,Partho Ghosh,25071
25072,George Gallo,25072
25073,Aaron Barsky,25073
25074,Jim Wynorski,25074
25075,Kar-Wai Wong,25075
25076,Damian Lee,25076
25077,Barry Sonnenfeld,25077
25078,Atom Egoyan,25078
25079,Mark Peploe,25079
25080,Satyajit Ray,25080
25081,Anders Grönros,25081
25082,Shashi Kapoor,25082
25083,Ramesh Sippy,25083
25084,Juanma Bajo Ulloa,25084
25085,Daniel Díaz Torres,25085
25086,Robert Lieberman,25086
25087,Sönke Wortmann,25087
25088,Jon Hess,25088
25089,Jean-Jacques Annaud,25089
25090,Vicente Aranda,25090
25091,Leos Carax,25091
25092,Scott D. Goldstein,25092
25093,Tristram Powell,25093
25094,Frans Nel,25094
25095,Cedric Sundstrom,25095
25096,Lucas Lowe,25096
25097,James Slocum,25097
25098,Phil Nibbelink,25098
25099,Alessandro D'Alatri,25099
25100,Tony Cookson,25100
25101,Gérard Corbiau,25101
25102,Maurice Phillips,25102
25103,Peter Manoogian,25103
25104,Damon Santostefano,25104
25105,Wings Hauser,25105
25106,Howard Deutch,25106
25107,Roger Cantin,25107
25108,Hector Babenco,25108
25109,Francis Schaeffer,25109
25110,Ron Howard,25110
25111,Fred Olen Ray,25111
25112,Saeed Anjum,25112
25113,Simon Callow,25113
25114,Joel Coen,25114
25115,Sylvio Tabet,25115
25116,John Kent Harrison,25116
25117,Gary Trousdale,25117
25118,Danny Huston,25118
25119,E. Elias Merhige,25119
25120,Jacques Rivette,25120
25121,Jacques Rivette,25121
25122,Pilar Miró,25122
25123,Hervé Hachuel,25123
25124,Indra Kumar,25124
25125,Kaige Chen,25125
25126,Alfred Cheung,25126
25127,Joan Micklin Silver,25127
25128,John Bradshaw,25128
25129,Tony Markes,25129
25130,Robert Veze,25130
25131,Peter Hewitt,25131
25132,Robert Benton,25132
25133,Matthew Robbins,25133
25134,Wim Wenders,25134
25135,Pupi Avati,25135
25136,Stephen Shin,25136
25137,Deryn Warren,25137
25138,Bruce Beresford,25138
25139,Umberto Lenzi,25139
25140,Frank Clarke,25140
25141,Jeffrey Reiner,25141
25142,Oley Sassone,25142
25143,Albert Pyun,25143
25144,Dean Tschetter,25144
25145,Bradley Battersby,25145
25146,Antonio Bido,25146
25147,Man Kit Poon,25147
25148,Eric Red,25148
25149,Lamberto Bava,25149
25150,James Cummins,25150
25151,Graham Baker,25151
25152,John McNaughton,25152
25153,Jan Verheyen,25153
25154,John Singleton,25154
25155,Lou Kennedy,25155
25156,Michael Fields,25156
25157,Barry Levinson,25157
25158,Michael Winner,25158
25159,Gabriel Retes,25159
25160,Terry Hughes,25160
25161,Jeremy Kagan,25161
25162,Friðrik Þór Friðriksson,25162
25163,Nicolás Echevarría,25163
25164,Peter Sellars,25164
25165,Martin Sheen,25165
25166,Leandro Lucchetti,25166
25167,Siu-Tung Ching,25167
25168,Nat Christian,25168
25169,William Cooke,25169
25170,Martin Scorsese,25170
25171,David Huey,25171
25172,Jan Troell,25172
25173,Bryan Gordon,25173
25174,Marco Ferreri,25174
25175,Rod Holcomb,25175
25176,Wendell B. Harris Jr.,25176
25177,Giuseppe Piccioni,25177
25178,James F. Collier,25178
25179,Shûji Iuchi,25179
25180,Ron Underwood,25180
25181,John Sayles,25181
25182,Michael Apted,25182
25183,Eric Louzil,25183
25184,Ryszard Bugajski,25184
25185,J.S. Cardone,25185
25186,Stephen Poliakoff,25186
25187,Radha Bharadwaj,25187
25188,Wings Hauser,25188
25189,Nacer Khemir,25189
25190,Alan Parker,25190
25191,Nicholas Meyer,25191
25192,Jaime Osorio Gómez,25192
25193,Christian De Sica,25193
25194,David Kellogg,25194
25195,David Dhawan,25195
25196,Eugene Levy,25196
25197,Kristine Peterson,25197
25198,Rupert Harvey,25198
25199,Michael Bortman,25199
25200,Péter Tímár,25200
25201,John Hughes,25201
25202,Sean Barton,25202
25203,Ana Belén,25203
25204,Yimou Zhang,25204
25205,Kenneth Madsen,25205
25206,Kihachi Okamoto,25206
25207,Mani Ratnam,25207
25208,Antoni Ribas,25208
25209,Greydon Clark,25209
25210,Charles Philip Moore,25210
25211,Stephen Hopkins,25211
25212,María Novaro,25212
25213,Adam Rifkin,25213
25214,Errol Morris,25214
25215,Kenneth Branagh,25215
25216,James Riffel,25216
25217,Fred Gallo,25217
25218,Erica Fox,25218
25219,John Ruane,25219
25220,Damian Harris,25220
25221,Gabe Torres,25221
25222,Albert Brooks,25222
25223,Marc Caro,25223
25224,Tom Mankiewicz,25224
25225,Sam Firstenberg,25225
25226,Carl Colpaert,25226
25227,Erin Dignam,25227
25228,Siu-Keung Cheng,25228
25229,Roy London,25229
25230,Hema Malini,25230
25231,Mahesh Bhatt,25231
25232,Peter Maris,25232
25233,Manoel de Oliveira,25233
25234,Strathford Hamilton,25234
25235,Nageshwara Rao Y.,25235
25236,Branko Schmidt,25236
25237,Michael Caton-Jones,25237
25238,Randa Haines,25238
25239,Nancy Savoca,25239
25240,Sergey Solovev,25240
25241,Francesco Barilli,25241
25242,Gonzalo Suárez,25242
25243,Herman Yau,25243
25244,Stephen Herek,25244
25245,Lucio Fulci,25245
25246,Oliver Stone,25246
25247,Jing Wong,25247
25248,Sheldon Lettich,25248
25249,Krzysztof Kieslowski,25249
25250,Søren Kragh-Jacobsen,25250
25251,Ate de Jong,25251
25252,Jeffrey Lau,25252
25253,Jing Wong,25253
25254,Peter Faiman,25254
25255,Joel Schumacher,25255
25256,Michael Spence,25256
25257,Derek Jarman,25257
25258,Harry Kümel,25258
25259,Michael Jenkins,25259
25260,John Irvin,25260
25261,Mike Newell,25261
25262,Dyan Cannon,25262
25263,John R. Cherry III,25263
25264,Lars von Trier,25264
25265,Duncan Gibbins,25265
25266,Walter Salles,25266
25267,Yuri Zeltser,25267
25268,Robert Harmon,25268
25269,Richard Franklin,25269
25270,Ulrich König,25270
25271,John Dirlam,25271
25272,Charles Shyer,25272
25273,Ben Lewin,25273
25274,Billy Chan,25274
25275,Andre R. Guttfreund,25275
25276,Eric Steven Stahl,25276
25277,Shimon Dotan,25277
25278,Gillian Armstrong,25278
25279,Jun Gallardo,25279
25280,Terry Gilliam,25280
25281,Robert Townsend,25281
25282,John Duigan,25282
25283,Mark Rydell,25283
25284,Garry Marshall,25284
25285,Rachel Talalay,25285
25286,Susanne Bier,25286
25287,Jon Avnet,25287
25288,Juraj Herz,25288
25289,Ricardo Larraín,25289
25290,Jannik Hastrup,25290
25291,David Huey,25291
25292,Nobuhiko Ôbayashi,25292
25293,Damian Klaus,25293
25294,Viktor Sergeev,25294
25295,James W. Roberson,25295
25296,Kathy Mueller,25296
25297,Ömer Kavur,25297
25298,Eran Riklis,25298
25299,Peter Timm,25299
25300,Kazuki Ohmori,25300
25301,Lawrence Kasdan,25301
25302,Mary Lambert,25302
25303,Irwin Winkler,25303
25304,Akira Kurosawa,25304
25305,István Bujtor,25305
25306,Ann Turner,25306
25307,Peter Maris,25307
25308,Joseph B. Vasquez,25308
25309,Alfred Cheung,25309
25310,Doris Dörrie,25310
25311,Martin Davidson,25311
25312,John Badham,25312
25313,Simon Wincer,25313
25314,Ken Kwapis,25314
25315,Peter Chelsom,25315
25316,Gerhard Polt,25316
25317,Roger Nygard,25317
25318,Russell Mulcahy,25318
25319,Bruce McDonald,25319
25320,Nico Mastorakis,25320
25321,Aaron Norris,25321
25322,Alain Tanner,25322
25323,David Mamet,25323
25324,Volker Schlöndorff,25324
25325,Clifton Ko,25325
25326,Steven Spielberg,25326
25327,Maroun Bagdadi,25327
25328,Jim Abrahams,25328
25329,Richard Gabai,25329
25330,Robert Houston,25330
25331,George Jackson,25331
25332,Michael Lehmann,25332
25333,Mukul Anand,25333
25334,Ted Post,25334
25335,Frank Howson,25335
25336,Hrafn Gunnlaugsson,25336
25337,Annelise Hovmand,25337
25338,William Dear,25338
25339,James Lapine,25339
25340,Thomas Constantinides,25340
25341,Sean Penn,25341
25342,Fred Olen Ray,25342
25343,Hiroaki Yoshida,25343
25344,Pantelis Voulgaris,25344
25345,André Téchiné,25345
25346,Philippe Garrel,25346
25347,Oliver Stone,25347
25348,Agnès Varda,25348
25349,Gordon Chan,25349
25350,Ann Hui,25350
25351,David Lai,25351
25352,Roberto Benigni,25352
25353,Sune Lund-Sørensen,25353
25354,Bashar Shbib,25354
25355,Jeff Stanzler,25355
25356,Spike Lee,25356
25357,Franc Roddam,25357
25358,Olli Soinio,25358
25359,Steven Soderbergh,25359
25360,Norman Chan,25360
25361,Jan Gissberg,25361
25362,Mike B. Anderson,25362
25363,Alan Roberts,25363
25364,Detlev Buck,25364
25365,Kwang-su Park,25365
25366,Rakesh Roshan,25366
25367,Albert Pyun,25367
25368,John Mark Robinson,25368
25369,David Tausik,25369
25370,Mark Steven Bosko,25370
25371,John De Bello,25371
25372,Stephen Cornwell,25372
25373,Addison Randall,25373
25374,David S. Ward,25374
25375,Lucas Lowe,25375
25376,James Dearden,25376
25377,Daoud Abdel Sayed,25377
25378,Tomás Vorel,25378
25379,Zrinko Ogresta,25379
25380,Sven Methling,25380
25381,Ola Solum,25381
25382,Mick Jackson,25382
25383,Rafael Alcázar,25383
25384,Yash Chopra,25384
25385,Tony Scott,25385
25386,P.J. Posner,25386
25387,Tony Markes,25387
25388,William Sachs,25388
25389,Marleen Gorris,25389
25390,Joseph Merhi,25390
25391,W.D. Richter,25391
25392,Jag Mundhra,25392
25393,Michael Keusch,25393
25394,Woo-Ping Yuen,25394
25395,Peter Medak,25395
25396,Ngai Choi Lam,25396
25397,Peter Ngor,25397
25398,Mike Figgis,25398
25399,Mel Brooks,25399
25400,Paul Schrader,25400
25401,Richard Shepard,25401
25402,Jodie Foster,25402
25403,Jane Spencer,25403
25404,Michael Schultz,25404
25405,Hanif Kureishi,25405
25406,Andrew Lane,25406
25407,Lizzie Borden,25407
25408,Bud Yorkin,25408
25409,Dale Launer,25409
25410,Terence Hill,25410
25411,Josh Becker,25411
25412,Patrick Bouchitey,25412
25413,Valeriy Todorovskiy,25413
25414,Vladimir Bragin,25414
25415,Taylor Wong,25415
25416,Josiane Balasko,25416
25417,Claude Chabrol,25417
25418,Ali Hatami,25418
25419,Yoram Gross,25419
25420,Werner Schroeter,25420
25421,Rico Chu,25421
25422,Robert Mulligan,25422
25423,Stewart Raffill,25423
25424,Peter Timm,25424
25425,Wolfgang Büld,25425
25426,Luigi Comencini,25426
25427,Jerry Rees,25427
25428,Srinivas Krishna,25428
25429,Henri Verneuil,25429
25430,James Glickenhaus,25430
25431,Gabriele Salvatores,25431
25432,István Szabó,25432
25433,William Reilly,25433
25434,Bertrand Blier,25434
25435,Keith Gordon,25435
25436,Carlo Vanzina,25436
25437,Roberto Faenza,25437
25438,Neil Jordan,25438
25439,Gregory Dark,25439
25440,Leonard Stern,25440
25441,Mira Nair,25441
25442,Bruce Beresford,25442
25443,Michael Karbelnikoff,25443
25444,Gérard Lauzier,25444
25445,Nick Broomfield,25445
25446,Denys Arcand,25446
25447,Alan Rudolph,25447
25448,Gerardo Vera,25448
25449,Carlos Carrera,25449
25450,Marco Risi,25450
25451,Yôji Yamada,25451
25452,John R. Bowey,25452
25453,Monika Treut,25453
25454,Howard Zieff,25454
25455,Stuart Rosenberg,25455
25456,Gus Van Sant,25456
25457,Yermek Shinarbayev,25457
25458,Jonathan Wacks,25458
25459,Andrzej Baranski,25459
25460,David Zucker,25460
25461,David Cronenberg,25461
25462,Dan Golden,25462
25463,N. Chandra,25463
25464,Eldar Ryazanov,25464
25465,Stan Dragoti,25465
25466,Claude Pinoteau,25466
25467,Jörg Buttgereit,25467
25468,Jacques Deray,25468
25469,Mario Van Peebles,25469
25470,Rafal Zielinski,25470
25471,Jim Jarmusch,25471
25472,Larry Fessenden,25472
25473,Xavier Beauvois,25473
25474,Brian Gilbert,25474
25475,Andrzej Zulawski,25475
25476,Dan Aykroyd,25476
25477,Hsia Hsu,25477
25478,Jamie Luk,25478
25479,Mark Pirro,25479
25480,Chantal Akerman,25480
25481,Brett Piper,25481
25482,Jan Sverák,25482
25483,Michael Lindsay-Hogg,25483
25484,Nikolay Dostal,25484
25485,Ed Bianchi,25485
25486,Lasse Åberg,25486
25487,Agnieszka Holland,25487
25488,Isao Takahata,25488
25489,Pierre Richard,25489
25490,Lasse Hallström,25490
25491,Carl Franklin,25491
25492,Heywood Gould,25492
25493,Ben Verbong,25493
25494,Chris Columbus,25494
25495,John Landis,25495
25496,Norman Jewison,25496
25497,John Flynn,25497
25498,Gary Winick,25498
25499,Sven Nykvist,25499
25500,Vicco von Bülow,25500
25501,Mary Agnes Donoghue,25501
25502,Vidhu Vinod Chopra,25502
25503,Stephen Gyllenhaal,25503
25504,Olivier Assayas,25504
25505,Carlo Vanzina,25505
25506,Anant Balani,25506
25507,Mark DiSalle,25507
25508,Enzo Barboni,25508
25509,Carlo Vanzina,25509
25510,Frank C. Schroeder,25510
25511,Jan Jakub Kolski,25511
25512,Kathryn Bigelow,25512
25513,Todd Haynes,25513
25514,Mark Herrier,25514
25515,Peter Richardson,25515
25516,Daniele Luchetti,25516
25517,Alexandre Arcady,25517
25518,Subhankar Ghosh,25518
25519,Rick King,25519
25520,Bapu,25520
25521,Vittorio Rambaldi,25521
25522,David Heavener,25522
25523,Barbra Streisand,25523
25524,Brian Levant,25524
25525,Jocelyn Moorhouse,25525
25526,Peter Greenaway,25526
25527,Nadia Tass,25527
25528,Lik-Chi Lee,25528
25529,Steve Rash,25529
25530,Simon Wincer,25530
25531,Deepak Bahry,25531
25532,Bill Duke,25532
25533,Ken Stein,25533
25534,Martha Coolidge,25534
25535,Michael Tolkin,25535
25536,David A. Prior,25536
25537,Nicholas Jacobs,25537
25538,Mike Nichols,25538
25539,Jean-Loup Hubert,25539
25540,Filip Renc,25540
25541,William A. Graham,25541
25542,Jim Groom,25542
25543,Craig Pryce,25543
25544,Imanol Uribe,25544
25545,Russell Mulcahy,25545
25546,Richard W. Munchkin,25546
25547,John Irvin,25547
25548,Kevin Reynolds,25548
25549,Álvaro Sáenz de Heredia,25549
25550,Stuart Gordon,25550
25551,Don Bluth,25551
25552,Joe Johnston,25552
25553,Donald G. Jackson,25553
25554,Hiroyuki Kitakubo,25554
25555,James L. George,25555
25556,Sylwester Checinski,25556
25557,Stanley Kwan,25557
25558,Trent Harris,25558
25559,Geoff Burrowes,25559
25560,Lili Fini Zanuck,25560
25561,Greydon Clark,25561
25562,Olli Soinio,25562
25563,Lawrence D'Souza,25563
25564,Percy Adlon,25564
25565,Manuel Gómez Pereira,25565
25566,Deepa Mehta,25566
25567,Stephen La Rocque,25567
25568,Saawan Kumar Tak,25568
25569,Gianni Da Campo,25569
25570,Subhash Ghai,25570
25571,Raj N. Sippy,25571
25572,Christian Duguay,25572
25573,Paul Mazursky,25573
25574,Aleksey Balabanov,25574
25575,Werner Herzog,25575
25576,Frank De Felitta,25576
25577,David Beaird,25577
25578,John Bailey,25578
25579,Alessandro Capone,25579
25580,Jeffrey Obrow,25580
25581,Peter Ho-Sun Chan,25581
25582,Mohsen Makhmalbaf,25582
25583,Mitsuo Yanagimachi,25583
25584,Bobcat Goldthwait,25584
25585,Wolfgang Petersen,25585
25586,Mark Freed,25586
25587,Jeffrey Hornaday,25587
25588,Mark L. Lester,25588
25589,Ping He,25589
25590,Savi Gabizon,25590
25591,Jonathan Demme,25591
25592,Kazuo Tomisawa,25592
25593,Pierre Jolivet,25593
25594,Siu-Tung Ching,25594
25595,Damian Lee,25595
25596,Richard Linklater,25596
25597,Joseph Ruben,25597
25598,George Erschbamer,25598
25599,Michael Hoffman,25599
25600,Alfonso Cuarón,25600
25601,David Price,25601
25602,Mark Joffe,25602
25603,Nicholas Meyer,25603
25604,Lewis Gilbert,25604
25605,Anders Eriksson,25605
25606,Craig R. Baxley,25606
25607,Stellan Olsson,25607
25608,Emidio Greco,25608
25609,Matty Rich,25609
25610,Cynthia Scott,25610
25611,Lee Harry,25611
25612,Kevin Hooks,25612
25613,Burt Kennedy,25613
25614,John Nicolella,25614
25615,Rod Daniel,25615
25616,Manfred Stelzer,25616
25617,Hal Hartley,25617
25618,Michael Jenkins,25618
25619,Blake Edwards,25619
25620,Pedro Almodóvar,25620
25621,Arthur Hiller,25621
25622,Robert M. Young,25622
25623,Topper Carew,25623
25624,Ringo Lam,25624
25625,Gordon Chan,25625
25626,Gene Saks,25626
25627,Bud Cort,25627
25628,Michael Pressman,25628
25629,James Cameron,25629
25630,John Myhers,25630
25631,Peter Bogdanovich,25631
25632,Ridley Scott,25632
25633,Rolfe Kanefsky,25633
25634,Charles T. Kanganis,25634
25635,Robert Downey Sr.,25635
25636,Claude Zidi,25636
25637,Jaco Van Dormael,25637
25638,Alain Corneau,25638
25639,Jim Wynorski,25639
25640,Daniel Petrie Jr.,25640
25641,Charles Band,25641
25642,Amos Poe,25642
25643,Jag Mundhra,25643
25644,Herbert Ross,25644
25645,Charles Lane,25645
25646,Hal Hartley,25646
25647,Sharunas Bartas,25647
25648,Karen Shakhnazarov,25648
25649,Stephen Wallace,25649
25650,Don Boyd,25650
25651,Wojciech Marczewski,25651
25652,Rodman Flender,25652
25653,Lisa Hunt,25653
25654,Nicolae Margineanu,25654
25655,Gérard Jugnot,25655
25656,Andrey Eshpay,25656
25657,Nikita Mikhalkov,25657
25658,Katsuhisa Yamada,25658
25659,Ere Kokkonen,25659
25660,Jeff Kanew,25660
25661,Julio Medem,25661
25662,Maurice Pialat,25662
25663,Phillip R. Ford,25663
25664,Francesca Archibugi,25664
25665,Ettore Scola,25665
25666,Rick Sloane,25666
25667,Laurent Heynemann,25667
25668,Richard Gabai,25668
25669,Svetlana Druzhinina,25669
25670,Guido Manuli,25670
25671,Christian de Chalonge,25671
25672,Ere Kokkonen,25672
25673,Lewis Teague,25673
25674,Frank Oz,25674
25675,Charles Sturridge,25675
25676,Bruce Pittman,25676
25677,Randal Kleiser,25677
25678,Ken Russell,25678
25679,Steve Miner,25679
25680,Brian Peck,25680
25681,Mike Marvin,25681
25682,Fred Olen Ray,25682
25683,Paul Cox,25683
25684,Hark Tsui,25684
25685,Katsuhiro Ôtomo,25685
25686,Sammo Kam-Bo Hung,25686
25687,Eric Tsang,25687
25688,Lawrence Ah Mon,25688
25689,Biao Yuen,25689
25690,Siu-Tung Ching,25690
25691,Rico Chu,25691
25692,John Frankenheimer,25692
25693,Ringo Lam,25693
25694,Isaac Julien,25694
25695,Rauni Mollberg,25695
25696,Seijun Suzuki,25696
25697,Aleksandr Mitta,25697
25698,Keita Amemiya,25698
25699,Kai-Ming Lai,25699
25700,Mika Kaurismäki,25700
25701,Krzysztof Zanussi,25701
25702,Attila Janisch,25702
25703,Ridley Scott,25703
25704,Jon Turteltaub,25704
25705,Henri Verneuil,25705
25706,Jeffrey Lau,25706
25707,Bruno Gaburro,25707
25708,Michael Schoemann,25708
25709,Claude Miller,25709
25710,John Glen,25710
25711,Brett Thompson,25711
25712,Ron Clements,25712
25713,Sterling Van Wagenen,25713
25714,David Fincher,25714
25715,Keoni Waxman,25715
25716,Mika Kaurismäki,25716
25717,Boris Kvashnev,25717
25718,Martin Bell,25718
25719,Edward James Olmos,25719
25720,Steven L. Austin,25720
25721,Jacques Doillon,25721
25722,Shashilal K. Nair,25722
25723,Richard Schenkman,25723
25724,Pyotr Todorovskiy,25724
25725,Stan Lai,25725
25726,Takeshi Kitano,25726
25727,Marisa Sistach,25727
25728,Michael Almereyda,25728
25729,Danièle Huillet,25729
25730,Diane Kurys,25730
25731,Don Askarian,25731
25732,Danny Lee,25732
25733,Arthur Hiller,25733
25734,Deran Sarafian,25734
25735,Abel Ferrara,25735
25736,Majid Majidi,25736
25737,Yves Robert,25737
25738,Paul Verhoeven,25738
25739,Frank Henenlotter,25739
25740,Tim Burton,25740
25741,Christian Vincent,25741
25742,Bruce W. Smith,25742
